FIPSCode,Jurisdiction,State,Registered_Eligible_Total,Active_Registered_Total,Inactive_Registered_Total,Same_Day_Registration_Total,Same_Day_Comment,Voters_Removed_Rolls_Total,Voters_Moved_Removed,Voters_Died_Removed,Voter_Felony_Removed,Longterm_Inactive_Removed,Mentally_Incompetent_Removed,Voter_Request_Removed,Other1_Comment_Removed,Other1_Comment_Removed,Other2_Comment_Removed,Other2_Removed,Other3_Comment_Removed,Other3_Removed,Absentee_UOCAVA_Total,UOCAVA_Rejected,Missed_Deadline_UOCAVA,Voter_Signature_Problem_UOCAVA,No_Postmark_UOCAVA,Other_UOCAVA,Absentee_Civilian_Total,Civilian_Absentee_Counted,Civilian_Absentee_Rejected,Missed_Deadline_Civilian,No_Voter_Signature_Civilian,No_Witness_Signature_Civilian,Non-matching_Signature_Civilian,No_Official_Signature_Civilian,Unofficial_Envelope_Civilian,Ballot_Missing_Civilian,Envelope_Unsealed_Civilian,No_Address_Envelope_Civilian,Multiple_Ballots_Envelope_Civilian,Voter_Deceased_Civilian,Voted_In_Person_Civilian,Improper_ID_Civilian,No_Ballot_Application_Civilian,Other1_Comment_Civilian,Other1_Civilian,Other2_Comment_Civilian,Other2_Civilian,Other3_Comment_Civilian,Other3_Civilian,Precincts_Total,Polling_Places_Total,Poll_Workers_Total,Provisional_Ballot_Total,Counted_Full_Provisional,Counted_Partial_Provisional,Rejected_Provisional,Participated_Total,In_Person_Participated,UOCAVA_Absentee_Participated,Civilian_Absentee_Participated,Provisional_Participated,Early_Vote_Participated,Mail_Jurisdictoin_Participated,Other1_Comment_Participated,Other1_Participated
24275,TOWN OF ERIN PRAIRIE - ST. CROIX COUNTY,WI,491,491,-88,24,,9,2,4,0,2,0,0,VALID SKIP,-77,VALID SKIP,-77,REASON UNKNOWN,1,6,-99,0,0,-88,-77,121,109,0,0,-99,-99,-88,-88,-88,-99,0,-88,0,0,0,-88,-88,VALID SKIP,-77,VALID SKIP,-77,VALID SKIP,-77,1,1,-99,0,0,-88,0,455,308,2,109,0,36,-88,VALID SKIP,-77
24375,TOWN OF ESTELLA - CHIPPEWA COUNTY,WI,302,302,-88,38,,10,0,4,0,6,0,0,VALID SKIP,-77,VALID SKIP,-77,VALID SKIP,-77,0,-99,-77,-77,-77,-77,36,36,0,0,-99,-99,-88,-88,-88,-99,0,-88,0,0,0,-88,-88,VALID SKIP,-77,VALID SKIP,-77,VALID SKIP,-77,1,1,-99,0,0,-88,0,262,208,0,36,0,18,-88,VALID SKIP,-77
24400,VILLAGE OF ETTRICK - TREMPEALEAU COUNTY,WI,325,325,-88,23,,19,0,12,0,7,0,0,VALID SKIP,-77,VALID SKIP,-77,VALID SKIP,-77,1,-99,0,0,-88,-77,43,41,0,0,-99,-99,-88,-88,-88,-99,0,-88,0,0,0,-88,-88,VALID SKIP,-77,VALID SKIP,-77,VALID SKIP,-77,1,1,-99,0,0,-88,0,292,233,0,41,0,18,-88,VALID SKIP,-77
24425,TOWN OF ETTRICK - TREMPEALEAU COUNTY,WI,894,894,-88,73,,36,1,16,0,12,0,0,INCOMPLETE ELECTION DAY REGISTRATIONS,4,VALID SKIP,-77,REASON UNKNOWN,3,11,-99,0,0,-88,-77,201,188,0,0,-99,-99,-88,-88,-88,-99,0,-88,0,0,0,-88,-88,VALID SKIP,-77,VALID SKIP,-77,VALID SKIP,-77,1,1,-99,0,0,-88,0,788,574,7,188,0,19,-88,VALID SKIP,-77
24450,TOWN OF EUREKA - POLK COUNTY,WI,1239,1239,-88,123,,40,8,13,0,18,0,0,VALID SKIP,-77,VALID SKIP,-77,REASON UNKNOWN,1,9,-99,0,0,-88,-77,266,244,0,0,-99,-99,-88,-88,-88,-99,0,-88,0,0,0,-88,-88,VALID SKIP,-77,VALID SKIP,-77,VALID SKIP,-77,1,1,-99,0,0,-88,0,1093,719,4,244,0,126,-88,VALID SKIP,-77
24550,CITY OF EVANSVILLE - ROCK COUNTY,WI,3659,3659,-88,261,,150,17,88,5,36,0,0,VALID SKIP,-77,VALID SKIP,-77,REASON UNKNOWN,4,29,-99,0,0,-88,-77,1616,1507,3,0,-99,-99,-88,-88,-88,-99,0,-88,0,0,0,-88,-88,VALID SKIP,-77,CERTIFICATION INSUFFICIENT,3,VALID SKIP,-77,1,1,-99,0,0,-88,0,3263,1291,12,1497,0,453,-88,CATEGORY UNKNOWN,10
24575,TOWN OF EVERGREEN - LANGLADE COUNTY,WI,370,370,-88,30,,17,0,11,1,5,0,0,VALID SKIP,-77,VALID SKIP,-77,VALID SKIP,-77,4,-99,0,0,-88,-77,96,70,0,0,-99,-99,-88,-88,-88,-99,0,-88,0,0,0,-88,-88,VALID SKIP,-77,VALID SKIP,-77,VALID SKIP,-77,1,1,-99,0,0,-88,0,319,246,1,70,0,2,-88,VALID SKIP,-77
24600,TOWN OF EVERGREEN - WASHBURN COUNTY,WI,873,873,-88,51,,33,5,18,0,5,0,0,INCOMPLETE ELECTION DAY REGISTRATIONS,1,VALID SKIP,-77,REASON UNKNOWN,4,7,-99,0,0,-88,-77,220,195,0,0,-99,-99,-88,-88,-88,-99,0,-88,0,0,0,-88,-88,VALID SKIP,-77,VALID SKIP,-77,VALID SKIP,-77,1,1,-99,0,0,-88,0,760,513,4,195,0,48,-88,VALID SKIP,-77
24675,TOWN OF EXCELSIOR - SAUK COUNTY,WI,1164,1164,-88,77,,44,5,17,1,21,0,0,VALID SKIP,-77,VALID SKIP,-77,VALID SKIP,-77,3,-99,-77,-77,-77,-77,500,431,0,0,-99,-99,-88,-88,-88,-99,0,-88,0,0,0,-88,-88,VALID SKIP,-77,VALID SKIP,-77,VALID SKIP,-77,1,1,-99,0,0,-88,0,1055,537,0,431,0,86,-88,CATEGORY UNKNOWN,1
24700,VILLAGE OF EXELAND - SAWYER COUNTY,WI,114,114,-88,18,,6,0,3,1,2,0,0,VALID SKIP,-77,VALID SKIP,-77,VALID SKIP,-77,2,-99,0,0,-88,-77,16,15,0,0,-99,-99,-88,-88,-88,-99,0,-88,0,0,0,-88,-88,VALID SKIP,-77,VALID SKIP,-77,VALID SKIP,-77,1,1,-99,0,0,-88,0,106,90,1,15,0,0,-88,VALID SKIP,-77
24725,TOWN OF EXETER - GREEN COUNTY,WI,1524,1524,-88,76,,35,4,11,0,18,0,0,VALID SKIP,-77,VALID SKIP,-77,REASON UNKNOWN,2,8,-99,0,0,-88,-77,500,485,0,0,-99,-99,-88,-88,-88,-99,0,-88,0,0,0,-88,-88,VALID SKIP,-77,VALID SKIP,-77,VALID SKIP,-77,1,1,-99,0,0,-88,0,1392,592,5,484,0,310,-88,CATEGORY UNKNOWN,1
24775,TOWN OF FAIRBANKS - SHAWANO COUNTY,WI,413,413,-88,37,,13,2,8,0,3,0,0,VALID SKIP,-77,VALID SKIP,-77,VALID SKIP,-77,0,-99,-77,-77,-77,-77,104,64,0,0,-99,-99,-88,-88,-88,-99,0,-88,0,0,0,-88,-88,VALID SKIP,-77,VALID SKIP,-77,VALID SKIP,-77,1,1,-99,0,0,-88,0,364,297,0,63,0,3,-88,CATEGORY UNKNOWN,1
24825,VILLAGE OF FAIRCHILD - EAU CLAIRE COUNTY,WI,276,276,-88,43,,30,6,15,1,7,0,0,VALID SKIP,-77,VALID SKIP,-77,REASON UNKNOWN,1,0,-99,-77,-77,-77,-77,37,31,0,0,-99,-99,-88,-88,-88,-99,0,-88,0,0,0,-88,-88,VALID SKIP,-77,VALID SKIP,-77,VALID SKIP,-77,1,1,-99,0,0,-88,0,236,198,0,31,0,7,-88,VALID SKIP,-77
24850,TOWN OF FAIRCHILD - EAU CLAIRE COUNTY,WI,192,192,-88,23,,15,5,7,1,2,0,0,VALID SKIP,-77,VALID SKIP,-77,VALID SKIP,-77,4,-99,0,0,-88,-77,48,42,0,0,-99,-99,-88,-88,-88,-99,0,-88,0,0,0,-88,-88,VALID SKIP,-77,VALID SKIP,-77,VALID SKIP,-77,1,1,-99,0,0,-88,0,175,127,2,42,0,4,-88,VALID SKIP,-77
24900,TOWN OF FAIRFIELD - SAUK COUNTY,WI,829,829,-88,45,,22,2,13,0,7,0,0,VALID SKIP,-77,VALID SKIP,-77,VALID SKIP,-77,6,-99,0,0,-88,-77,240,224,0,0,-99,-99,-88,-88,-88,-99,0,-88,0,0,0,-88,-88,VALID SKIP,-77,VALID SKIP,-77,VALID SKIP,-77,1,1,-99,0,0,-88,0,745,425,5,223,0,91,-88,CATEGORY UNKNOWN,1
25075,VILLAGE OF FAIRWATER - FOND DU LAC COUNTY,WI,207,207,-88,23,,11,1,5,0,5,0,0,VALID SKIP,-77,VALID SKIP,-77,VALID SKIP,-77,1,-99,-77,-77,-77,-77,27,26,0,0,-99,-99,-88,-88,-88,-99,0,-88,0,0,0,-88,-88,VALID SKIP,-77,VALID SKIP,-77,VALID SKIP,-77,1,1,-99,0,0,-88,0,184,155,0,26,0,3,-88,VALID SKIP,-77
25125,VILLAGE OF FALL CREEK - EAU CLAIRE COUNTY,WI,944,944,-88,88,,41,5,21,6,9,0,0,VALID SKIP,-77,VALID SKIP,-77,VALID SKIP,-77,10,-99,0,0,-88,-77,213,181,0,0,-99,-99,-88,-88,-88,-99,0,-88,0,0,0,-88,-88,VALID SKIP,-77,VALID SKIP,-77,VALID SKIP,-77,1,1,-99,0,0,-88,0,822,481,4,180,0,156,-88,CATEGORY UNKNOWN,1
25150,VILLAGE OF FALL RIVER - COLUMBIA COUNTY,WI,1117,1117,-88,66,,50,3,23,1,22,0,0,VALID SKIP,-77,VALID SKIP,-77,REASON UNKNOWN,1,8,-99,0,0,-88,-77,264,239,0,0,-99,-99,-88,-88,-88,-99,0,-88,0,0,0,-88,-88,VALID SKIP,-77,VALID SKIP,-77,VALID SKIP,-77,1,1,-99,0,0,-88,0,972,574,5,237,0,154,-88,CATEGORY UNKNOWN,2
25300,TOWN OF FARMINGTON - JEFFERSON COUNTY,WI,1097,1097,-88,82,,42,4,18,1,14,0,1,VALID SKIP,-77,VALID SKIP,-77,REASON UNKNOWN,4,7,-99,0,0,-88,1,287,245,0,0,-99,-99,-88,-88,-88,-99,0,-88,0,0,0,-88,-88,VALID SKIP,-77,VALID SKIP,-77,VALID SKIP,-77,1,1,-99,0,0,-88,0,995,665,4,245,0,81,-88,VALID SKIP,-77
25325,TOWN OF FARMINGTON - LA CROSSE COUNTY,WI,1417,1417,-88,119,,58,8,27,1,21,0,0,INCOMPLETE ELECTION DAY REGISTRATIONS,1,VALID SKIP,-77,VALID SKIP,-77,7,-99,0,0,-88,-77,410,370,0,0,-99,-99,-88,-88,-88,-99,0,-88,0,0,0,-88,-88,VALID SKIP,-77,VALID SKIP,-77,VALID SKIP,-77,1,1,-99,0,0,-88,0,1291,730,7,370,0,181,-88,CATEGORY UNKNOWN,3
25350,TOWN OF FARMINGTON - POLK COUNTY,WI,1373,1373,-88,109,,67,26,18,0,14,0,0,VALID SKIP,-77,UNDELIVERABLE MAILING,1,REASON UNKNOWN,8,6,-99,0,0,-88,-77,315,300,0,0,-99,-99,-88,-88,-88,-99,0,-88,0,0,0,-88,-88,VALID SKIP,-77,VALID SKIP,-77,VALID SKIP,-77,1,1,-99,0,0,-88,0,1225,856,3,300,0,66,-88,VALID SKIP,-77
25375,TOWN OF FARMINGTON - WASHINGTON COUNTY,WI,2726,2726,-88,153,,66,13,27,1,25,0,0,VALID SKIP,-77,VALID SKIP,-77,VALID SKIP,-77,13,-99,0,0,-88,1,862,714,0,0,-99,-99,-88,-88,-88,-99,0,-88,0,0,0,-88,-88,VALID SKIP,-77,VALID SKIP,-77,VALID SKIP,-77,1,1,-99,0,0,-88,0,2520,1353,7,711,0,445,-88,CATEGORY UNKNOWN,4
25400,TOWN OF FARMINGTON - WAUPACA COUNTY,WI,2568,2568,-88,174,,224,17,143,4,56,0,0,VALID SKIP,-77,VALID SKIP,-77,REASON UNKNOWN,4,10,-99,0,0,-88,-77,1074,944,0,0,-99,-99,-88,-88,-88,-99,0,-88,0,0,0,-88,-88,VALID SKIP,-77,VALID SKIP,-77,VALID SKIP,-77,1,1,-99,0,0,-88,0,2291,826,8,942,0,513,-88,CATEGORY UNKNOWN,2
25475,TOWN OF FAYETTE - LAFAYETTE COUNTY,WI,233,233,-88,18,,12,0,4,2,5,0,0,VALID SKIP,-77,VALID SKIP,-77,REASON UNKNOWN,1,1,-99,0,0,-88,-77,58,50,0,0,-99,-99,-88,-88,-88,-99,0,-88,0,0,0,-88,-88,VALID SKIP,-77,VALID SKIP,-77,VALID SKIP,-77,1,1,-99,0,0,-88,0,216,155,1,50,0,10,-88,VALID SKIP,-77
25575,TOWN OF FENCE - FLORENCE COUNTY,WI,150,150,-88,8,,21,9,10,0,2,0,0,VALID SKIP,-77,VALID SKIP,-77,VALID SKIP,-77,1,-99,-77,-77,-77,-77,42,33,0,0,-99,-99,-88,-88,-88,-99,0,-88,0,0,0,-88,-88,VALID SKIP,-77,VALID SKIP,-77,VALID SKIP,-77,1,1,-99,0,0,-88,0,129,94,0,33,0,2,-88,VALID SKIP,-77
25600,CITY OF FENNIMORE - GRANT COUNTY,WI,1399,1399,-88,169,,154,6,67,2,43,0,3,VALID SKIP,-77,UNDELIVERABLE MAILING,32,REASON UNKNOWN,1,5,-99,0,0,-88,-77,615,563,0,0,-99,-99,-88,-88,-88,-99,0,-88,0,0,0,-88,-88,VALID SKIP,-77,VALID SKIP,-77,VALID SKIP,-77,1,1,-99,0,0,-88,0,1231,574,1,557,0,93,-88,CATEGORY UNKNOWN,6
25625,TOWN OF FENNIMORE - GRANT COUNTY,WI,286,286,-88,28,,13,1,5,1,6,0,0,VALID SKIP,-77,VALID SKIP,-77,VALID SKIP,-77,3,-99,0,0,-88,-77,73,64,0,0,-99,-99,-88,-88,-88,-99,0,-88,0,0,0,-88,-88,VALID SKIP,-77,VALID SKIP,-77,VALID SKIP,-77,1,1,-99,0,0,-88,0,248,182,1,64,0,1,-88,VALID SKIP,-77
25650,VILLAGE OF FENWOOD - MARATHON COUNTY,WI,100,100,-88,10,,1,0,0,0,1,0,0,VALID SKIP,-77,VALID SKIP,-77,VALID SKIP,-77,0,-99,-77,-77,-77,-77,20,14,0,0,-99,-99,-88,-88,-88,-99,0,-88,0,0,0,-88,-88,VALID SKIP,-77,VALID SKIP,-77,VALID SKIP,-77,1,1,-99,0,0,-88,0,92,75,0,14,0,3,-88,VALID SKIP,-77
25675,TOWN OF FERN - FLORENCE COUNTY,WI,148,148,-88,10,,8,5,1,0,2,0,0,VALID SKIP,-77,VALID SKIP,-77,VALID SKIP,-77,1,-99,-77,-77,-77,-77,23,19,0,0,-99,-99,-88,-88,-88,-99,0,-88,0,0,0,-88,-88,VALID SKIP,-77,VALID SKIP,-77,VALID SKIP,-77,1,1,-99,0,0,-88,0,127,81,0,13,0,0,-88,CATEGORY UNKNOWN,33
25725,VILLAGE OF FERRYVILLE - CRAWFORD COUNTY,WI,171,171,-88,12,,14,5,6,0,3,0,0,VALID SKIP,-77,VALID SKIP,-77,VALID SKIP,-77,1,-99,0,0,-88,-77,53,47,0,0,-99,-99,-88,-88,-88,-99,0,-88,0,0,0,-88,-88,VALID SKIP,-77,VALID SKIP,-77,VALID SKIP,-77,1,1,-99,0,0,-88,0,145,97,1,47,0,0,-88,VALID SKIP,-77
25775,TOWN OF FIFIELD - PRICE COUNTY,WI,679,679,-88,31,,33,5,15,0,11,0,0,VALID SKIP,-77,VALID SKIP,-77,REASON UNKNOWN,2,5,-99,0,0,-88,-77,191,168,0,0,-99,-99,-88,-88,-88,-99,0,-88,0,0,0,-88,-88,VALID SKIP,-77,VALID SKIP,-77,VALID SKIP,-77,2,2,-99,0,0,-88,0,619,404,3,168,0,44,-88,VALID SKIP,-77
25850,TOWN OF FINLEY - JUNEAU COUNTY,WI,74,74,-88,0,,5,1,2,0,2,0,0,VALID SKIP,-77,VALID SKIP,-77,VALID SKIP,-77,0,-99,-77,-77,-77,-77,11,11,0,0,-99,-99,-88,-88,-88,-99,0,-88,0,0,0,-88,-88,VALID SKIP,-77,VALID SKIP,-77,VALID SKIP,-77,1,1,-99,0,0,-88,0,69,58,0,11,0,0,-88,VALID SKIP,-77
25950,CITY OF FITCHBURG - DANE COUNTY,WI,18979,18979,-88,1071,,966,250,236,12,330,0,7,VALID SKIP,-77,UNDELIVERABLE MAILING,11,REASON UNKNOWN,120,135,-99,1,0,-88,1,10609,9904,13,6,-99,-99,-88,-88,-88,-99,0,-88,0,0,0,-88,-88,VALID SKIP,-77,CERTIFICATION INSUFFICIENT,6,REASON NOT GIVEN,1,7,4,-99,6,3,-88,3,16573,3602,89,9854,0,2964,-88,CATEGORY UNKNOWN,64
26050,TOWN OF FLAMBEAU - PRICE COUNTY,WI,391,391,-88,19,,12,0,8,0,4,0,0,VALID SKIP,-77,VALID SKIP,-77,VALID SKIP,-77,0,-99,-77,-77,-77,-77,103,93,0,0,-99,-99,-88,-88,-88,-99,0,-88,0,0,0,-88,-88,VALID SKIP,-77,VALID SKIP,-77,VALID SKIP,-77,1,1,-99,0,0,-88,0,361,262,0,93,0,6,-88,VALID SKIP,-77
26100,TOWN OF FLAMBEAU - RUSK COUNTY,WI,654,654,-88,64,,36,4,16,1,12,0,1,INCOMPLETE ELECTION DAY REGISTRATIONS,1,UNDELIVERABLE MAILING,1,VALID SKIP,-77,4,-99,0,0,-88,-77,122,94,0,0,-99,-99,-88,-88,-88,-99,0,-88,0,0,0,-88,-88,VALID SKIP,-77,VALID SKIP,-77,VALID SKIP,-77,1,1,-99,0,0,-88,0,577,460,1,92,0,21,-88,CATEGORY UNKNOWN,3
26200,TOWN OF FLORENCE - FLORENCE COUNTY,WI,1546,1546,-88,97,,98,33,27,2,35,0,0,VALID SKIP,-77,VALID SKIP,-77,REASON UNKNOWN,1,15,-99,1,0,-88,-77,655,595,1,1,-99,-99,-88,-88,-88,-99,0,-88,0,0,0,-88,-88,VALID SKIP,-77,VALID SKIP,-77,VALID SKIP,-77,1,1,-99,0,0,-88,0,1339,608,10,593,0,126,-88,CATEGORY UNKNOWN,2
26275,CITY OF FOND DU LAC - FOND DU LAC COUNTY,WI,24175,24175,-88,2183,,1188,165,546,28,307,2,4,INCOMPLETE ELECTION DAY REGISTRATIONS,3,UNDELIVERABLE MAILING,128,REASON UNKNOWN,5,204,-99,0,1,-88,-77,8735,7968,14,4,-99,-99,-88,-88,-88,-99,0,-88,0,0,0,-88,-88,VALID SKIP,-77,CERTIFICATION INSUFFICIENT,8,REASON NOT GIVEN,2,31,10,-99,0,0,-88,0,21210,9358,78,7941,0,3799,-88,CATEGORY UNKNOWN,34
26300,TOWN OF FOND DU LAC - FOND DU LAC COUNTY,WI,2587,2587,-88,176,,97,13,49,2,27,0,0,INCOMPLETE ELECTION DAY REGISTRATIONS,2,VALID SKIP,-77,REASON UNKNOWN,4,20,-99,0,0,-88,-77,1101,1027,3,0,-99,-99,-88,-88,-88,-99,0,-88,0,0,0,-88,-88,VALID SKIP,-77,CERTIFICATION INSUFFICIENT,2,REASON NOT GIVEN,1,2,1,-99,0,0,-88,0,2362,855,6,1025,0,473,-88,CATEGORY UNKNOWN,3
26350,VILLAGE OF FONTANA - WALWORTH COUNTY,WI,1458,1458,-88,71,,71,26,18,0,23,0,0,VALID SKIP,-77,VALID SKIP,-77,REASON UNKNOWN,4,10,-99,0,0,-88,-77,520,481,3,1,-99,-99,-88,-88,-88,-99,0,-88,0,0,0,-88,-88,VALID SKIP,-77,VALID SKIP,-77,REASON NOT GIVEN,2,1,1,-99,1,1,-88,0,1311,446,5,479,0,379,-88,CATEGORY UNKNOWN,2
26400,VILLAGE OF FOOTVILLE - ROCK COUNTY,WI,574,574,-88,58,,49,13,20,0,12,0,1,VALID SKIP,-77,UNDELIVERABLE MAILING,1,REASON UNKNOWN,2,6,-99,0,0,-88,-77,179,166,0,0,-99,-99,-88,-88,-88,-99,0,-88,0,0,0,-88,-88,VALID SKIP,-77,VALID SKIP,-77,VALID SKIP,-77,1,1,-99,1,1,-88,0,496,230,3,166,1,96,-88,VALID SKIP,-77
26425,TOWN OF FORD - TAYLOR COUNTY,WI,163,163,-88,13,,8,2,4,0,2,0,0,VALID SKIP,-77,VALID SKIP,-77,VALID SKIP,-77,1,-99,0,0,-88,-77,42,27,0,0,-99,-99,-88,-88,-88,-99,0,-88,0,0,0,-88,-88,VALID SKIP,-77,VALID SKIP,-77,VALID SKIP,-77,1,1,-99,0,0,-88,0,147,119,1,27,0,0,-88,VALID SKIP,-77
26450,TOWN OF FOREST - FOND DU LAC COUNTY,WI,729,729,-88,41,,23,5,14,0,4,0,0,VALID SKIP,-77,VALID SKIP,-77,VALID SKIP,-77,5,-99,0,0,-88,-77,149,147,0,0,-99,-99,-88,-88,-88,-99,0,-88,0,0,0,-88,-88,VALID SKIP,-77,VALID SKIP,-77,VALID SKIP,-77,1,1,-99,0,0,-88,0,677,496,2,147,0,32,-88,VALID SKIP,-77
26475,TOWN OF FOREST - RICHLAND COUNTY,WI,225,225,-88,12,,15,0,10,0,5,0,0,VALID SKIP,-77,VALID SKIP,-77,VALID SKIP,-77,1,-99,0,0,-88,-77,78,70,0,0,-99,-99,-88,-88,-88,-99,0,-88,0,0,0,-88,-88,VALID SKIP,-77,VALID SKIP,-77,VALID SKIP,-77,1,1,-99,0,0,-88,0,203,130,1,70,0,2,-88,VALID SKIP,-77
26525,TOWN OF FOREST - ST. CROIX COUNTY,WI,433,433,-88,40,,17,3,4,0,10,0,0,VALID SKIP,-77,VALID SKIP,-77,VALID SKIP,-77,1,-99,-77,-77,-77,-77,61,50,0,0,-99,-99,-88,-88,-88,-99,0,-88,0,0,0,-88,-88,VALID SKIP,-77,VALID SKIP,-77,VALID SKIP,-77,1,1,-99,0,0,-88,0,380,320,0,50,0,10,-88,VALID SKIP,-77
26550,TOWN OF FOREST - VERNON COUNTY,WI,320,320,-88,30,,18,3,7,0,7,0,1,VALID SKIP,-77,VALID SKIP,-77,VALID SKIP,-77,1,-99,0,0,-88,-77,62,58,0,0,-99,-99,-88,-88,-88,-99,0,-88,0,0,0,-88,-88,VALID SKIP,-77,VALID SKIP,-77,VALID SKIP,-77,1,1,-99,0,0,-88,0,288,229,1,58,0,0,-88,VALID SKIP,-77
26625,VILLAGE OF FORESTVILLE - DOOR COUNTY,WI,303,303,-88,31,,10,1,2,0,7,0,0,VALID SKIP,-77,VALID SKIP,-77,VALID SKIP,-77,2,-99,0,0,-88,-77,75,66,0,0,-99,-99,-88,-88,-88,-99,0,-88,0,0,0,-88,-88,VALID SKIP,-77,VALID SKIP,-77,VALID SKIP,-77,1,1,-99,0,0,-88,0,280,211,1,66,0,2,-88,VALID SKIP,-77
26650,TOWN OF FORESTVILLE - DOOR COUNTY,WI,734,734,-88,63,,32,1,12,1,18,0,0,VALID SKIP,-77,VALID SKIP,-77,VALID SKIP,-77,3,-99,0,0,-88,-77,219,217,0,0,-99,-99,-88,-88,-88,-99,0,-88,0,0,0,-88,-88,VALID SKIP,-77,VALID SKIP,-77,VALID SKIP,-77,1,1,-99,0,0,-88,0,676,429,1,217,0,29,-88,VALID SKIP,-77
26675,CITY OF FORT ATKINSON - JEFFERSON COUNTY,WI,7474,7474,-88,563,,400,37,192,19,148,0,1,VALID SKIP,-77,UNDELIVERABLE MAILING,2,REASON UNKNOWN,1,57,-99,0,0,-88,-77,2725,2542,3,0,-99,-99,-88,-88,-88,-99,0,-88,0,0,0,-88,-88,BALLOT WAS RETURNED BUT THE VOTER WAS NOT ELIGIBLE TO VOTE THE BALLOT,3,VALID SKIP,-77,VALID SKIP,-77,1,1,-99,0,0,-88,0,6472,2347,19,2535,0,1550,-88,CATEGORY UNKNOWN,21
26725,TOWN OF FORT WINNEBAGO - COLUMBIA COUNTY,WI,626,626,-88,30,,21,3,9,1,6,0,0,INCOMPLETE ELECTION DAY REGISTRATIONS,2,VALID SKIP,-77,VALID SKIP,-77,2,-99,-77,-77,-77,-77,184,165,0,0,-99,-99,-88,-88,-88,-99,0,-88,0,0,0,-88,-88,VALID SKIP,-77,VALID SKIP,-77,VALID SKIP,-77,1,1,-99,0,0,-88,0,575,392,0,164,0,18,-88,CATEGORY UNKNOWN,1
26775,TOWN OF FOSTER - CLARK COUNTY,WI,90,90,-88,1,,2,0,1,0,0,1,0,VALID SKIP,-77,VALID SKIP,-77,VALID SKIP,-77,0,-99,-77,-77,-77,-77,27,21,0,0,-99,-99,-88,-88,-88,-99,0,-88,0,0,0,-88,-88,VALID SKIP,-77,VALID SKIP,-77,VALID SKIP,-77,1,1,-99,0,0,-88,0,80,59,0,21,0,0,-88,VALID SKIP,-77
26825,TOWN OF FOUNTAIN - JUNEAU COUNTY,WI,406,406,-88,31,,15,0,6,0,8,0,0,VALID SKIP,-77,VALID SKIP,-77,REASON UNKNOWN,1,6,-99,0,0,-88,-77,96,83,0,0,-99,-99,-88,-88,-88,-99,0,-88,0,0,0,-88,-88,VALID SKIP,-77,VALID SKIP,-77,VALID SKIP,-77,1,1,-99,0,0,-88,0,355,265,3,82,0,4,-88,CATEGORY UNKNOWN,1
26850,CITY OF FOUNTAIN CITY - BUFFALO COUNTY,WI,547,547,-88,51,,33,6,10,0,15,0,0,VALID SKIP,-77,VALID SKIP,-77,REASON UNKNOWN,2,4,-99,0,0,-88,-77,144,129,0,0,-99,-99,-88,-88,-88,-99,0,-88,0,0,0,-88,-88,VALID SKIP,-77,VALID SKIP,-77,VALID SKIP,-77,1,1,-99,1,1,-88,0,458,247,1,129,1,80,-88,VALID SKIP,-77
26875,TOWN OF FOUNTAIN PRAIRIE - COLUMBIA COUNTY,WI,618,618,-88,47,,33,6,7,0,17,0,0,VALID SKIP,-77,VALID SKIP,-77,REASON UNKNOWN,3,2,-99,0,0,-88,-77,149,106,0,0,-99,-99,-88,-88,-88,-99,0,-88,0,0,0,-88,-88,VALID SKIP,-77,VALID SKIP,-77,VALID SKIP,-77,1,1,-99,0,0,-88,0,561,386,1,105,0,68,-88,CATEGORY UNKNOWN,1
26982,VILLAGE OF FOX CROSSING - WINNEBAGO COUNTY,WI,12395,12395,-88,912,,565,99,275,12,155,2,0,INCOMPLETE ELECTION DAY REGISTRATIONS,1,UNDELIVERABLE MAILING,1,REASON UNKNOWN,20,86,-99,4,5,-88,-77,5088,4697,14,0,-99,-99,-88,-88,-88,-99,0,-88,0,0,0,-88,-88,VALID SKIP,-77,CERTIFICATION INSUFFICIENT,14,VALID SKIP,-77,6,4,-99,0,0,-88,0,10824,3346,36,4683,0,2741,-88,CATEGORY UNKNOWN,18
27000,CITY OF FOX LAKE - DODGE COUNTY,WI,950,950,-88,109,,44,3,20,1,18,1,0,VALID SKIP,-77,VALID SKIP,-77,REASON UNKNOWN,1,6,-99,0,0,-88,-77,201,178,1,0,-99,-99,-88,-88,-88,-99,0,-88,0,0,0,-88,-88,VALID SKIP,-77,CERTIFICATION INSUFFICIENT,1,VALID SKIP,-77,1,1,-99,0,0,-88,0,812,495,4,178,0,135,-88,VALID SKIP,-77
27025,TOWN OF FOX LAKE - DODGE COUNTY,WI,873,873,-88,82,,26,2,13,3,7,0,0,VALID SKIP,-77,VALID SKIP,-77,REASON UNKNOWN,1,3,-99,0,0,-88,-77,217,198,0,0,-99,-99,-88,-88,-88,-99,0,-88,0,0,0,-88,-88,VALID SKIP,-77,VALID SKIP,-77,VALID SKIP,-77,1,1,-99,0,0,-88,0,790,505,0,197,0,87,-88,CATEGORY UNKNOWN,1
