FIPSCode,Jurisdiction,State,Registered_Eligible_Total,Active_Registered_Total,Inactive_Registered_Total,Same_Day_Registration_Total,Same_Day_Comment,Voters_Removed_Rolls_Total,Voters_Moved_Removed,Voters_Died_Removed,Voter_Felony_Removed,Longterm_Inactive_Removed,Mentally_Incompetent_Removed,Voter_Request_Removed,Other1_Comment_Removed,Other1_Comment_Removed,Other2_Comment_Removed,Other2_Removed,Other3_Comment_Removed,Other3_Removed,Absentee_UOCAVA_Total,UOCAVA_Rejected,Missed_Deadline_UOCAVA,Voter_Signature_Problem_UOCAVA,No_Postmark_UOCAVA,Other_UOCAVA,Absentee_Civilian_Total,Civilian_Absentee_Counted,Civilian_Absentee_Rejected,Missed_Deadline_Civilian,No_Voter_Signature_Civilian,No_Witness_Signature_Civilian,Non-matching_Signature_Civilian,Unofficial_Envelope_Civilian,Ballot_Missing_Civilian,Secrecy_Envelope_Rejected_Civilian,Multiple_Ballots_Envelope_Civilian,Envelope_Unsealed_Civilian,No_Postmark_Civilian,No_Address_Envelope_Civilian,Voter_Deceased_Civilian,Voted_In_Person_Civilian,Improper_ID_Civilian,Rejected_Jurisdiction_Eligibility_Civilian,No_Ballot_Application_Civilian,Other1_Comment_Civilian,Other1_Civilian,Other2_Comment_Civilian,Other2_Civilian,Other3_Comment_Civilian,Other3_Civilian,Precincts_Total,Polling_Places_Total,Poll_Workers_Total,Provisional_Ballot_Total,Counted_Full_Provisional,Counted_Partial_Provisional,Rejected_Provisional,Participated_Total,In_Person_Participated,UOCAVA_Absentee_Participated,Civilian_Absentee_Participated,Provisional_Participated,Early_Vote_Participated,Mail_Jurisdictoin_Participated,Other1_Comment_Participated,Other1_Participated
49075,TOWN OF MARATHON - MARATHON COUNTY,WI,707,707,-88,31,,83,15,40,0,25,0,0,INCOMPLETE ELECTION DAY REGISTRATIONS,0,UNDELIVERABLE MAILING,3,ADMINISTRATIVE ACTION,0,1,-99,-77,-77,-77,-77,33,31,0,0,-99,-99,-88,-88,-99,-88,0,0,-88,-88,0,0,-88,0,-88,SUPERSEDING BALLOT ACCEPTED,0,CERTIFICATION INSUFFICIENT,0,REASON NOT GIVEN,0,1,1,-99,0,0,-88,0,568,527,0,31,0,10,-88,VOTED ABSENTEE WITH INCOMPLETE DATA,0
49100,VILLAGE OF MARATHON CITY - MARATHON COUNTY,WI,986,986,-88,48,,103,10,64,1,27,0,0,INCOMPLETE ELECTION DAY REGISTRATIONS,0,UNDELIVERABLE MAILING,0,ADMINISTRATIVE ACTION,1,5,-99,-77,-77,-77,-77,48,42,0,0,-99,-99,-88,-88,-99,-88,0,0,-88,-88,0,0,-88,0,-88,SUPERSEDING BALLOT ACCEPTED,0,CERTIFICATION INSUFFICIENT,0,REASON NOT GIVEN,0,1,1,-99,0,0,-88,0,751,656,0,42,0,53,-88,VOTED ABSENTEE WITH INCOMPLETE DATA,0
49150,TOWN OF MARCELLON - COLUMBIA COUNTY,WI,610,610,-88,12,,82,12,55,2,13,0,0,INCOMPLETE ELECTION DAY REGISTRATIONS,0,UNDELIVERABLE MAILING,0,ADMINISTRATIVE ACTION,0,1,-99,0,0,-88,0,43,42,0,0,-99,-99,-88,-88,-99,-88,0,0,-88,-88,0,0,-88,0,-88,SUPERSEDING BALLOT ACCEPTED,0,CERTIFICATION INSUFFICIENT,0,REASON NOT GIVEN,0,1,1,-99,0,0,-88,0,481,435,0,42,0,4,-88,VOTED ABSENTEE WITH INCOMPLETE DATA,0
49200,TOWN OF MARENGO - ASHLAND COUNTY,WI,257,257,-88,5,,38,9,18,0,11,0,0,INCOMPLETE ELECTION DAY REGISTRATIONS,0,UNDELIVERABLE MAILING,0,ADMINISTRATIVE ACTION,0,2,-99,-77,-77,-77,-77,11,11,0,0,-99,-99,-88,-88,-99,-88,0,0,-88,-88,0,0,-88,0,-88,SUPERSEDING BALLOT ACCEPTED,0,CERTIFICATION INSUFFICIENT,0,REASON NOT GIVEN,0,1,1,-99,0,0,-88,0,186,168,0,11,0,7,-88,VOTED ABSENTEE WITH INCOMPLETE DATA,0
49250,VILLAGE OF MARIBEL - MANITOWOC COUNTY,WI,190,190,-88,14,,41,3,24,1,13,0,0,INCOMPLETE ELECTION DAY REGISTRATIONS,0,UNDELIVERABLE MAILING,0,ADMINISTRATIVE ACTION,0,1,-99,-77,-77,-77,-77,9,9,0,0,-99,-99,-88,-88,-99,-88,0,0,-88,-88,0,0,-88,0,-88,SUPERSEDING BALLOT ACCEPTED,0,CERTIFICATION INSUFFICIENT,0,REASON NOT GIVEN,0,1,1,-99,0,0,-88,0,143,134,0,9,0,0,-88,VOTED ABSENTEE WITH INCOMPLETE DATA,0
49275,TOWN OF MARIETTA - CRAWFORD COUNTY,WI,322,322,-88,25,,31,6,15,0,9,0,0,INCOMPLETE ELECTION DAY REGISTRATIONS,0,UNDELIVERABLE MAILING,0,ADMINISTRATIVE ACTION,1,1,-99,0,0,-88,0,17,17,0,0,-99,-99,-88,-88,-99,-88,0,0,-88,-88,0,0,-88,0,-88,SUPERSEDING BALLOT ACCEPTED,0,CERTIFICATION INSUFFICIENT,0,REASON NOT GIVEN,0,1,1,-99,0,0,-88,0,248,230,0,17,0,1,-88,VOTED ABSENTEE WITH INCOMPLETE DATA,0
49300,CITY OF MARINETTE - MARINETTE COUNTY,WI,5466,5466,-88,256,,1610,190,914,12,430,0,2,INCOMPLETE ELECTION DAY REGISTRATIONS,0,UNDELIVERABLE MAILING,57,ADMINISTRATIVE ACTION,5,40,-99,2,0,-88,0,763,692,1,0,-99,-99,-88,-88,-99,-88,0,0,-88,-88,1,0,-88,0,-88,SUPERSEDING BALLOT ACCEPTED,0,CERTIFICATION INSUFFICIENT,0,REASON NOT GIVEN,0,4,1,-99,0,0,-88,0,3504,2303,8,692,0,501,-88,VOTED ABSENTEE WITH INCOMPLETE DATA,0
49350,TOWN OF MARION - GRANT COUNTY,WI,302,302,-88,12,,37,3,19,1,14,0,0,INCOMPLETE ELECTION DAY REGISTRATIONS,0,UNDELIVERABLE MAILING,0,ADMINISTRATIVE ACTION,0,2,-99,-77,-77,-77,-77,22,21,0,0,-99,-99,-88,-88,-99,-88,0,0,-88,-88,0,0,-88,0,-88,SUPERSEDING BALLOT ACCEPTED,0,CERTIFICATION INSUFFICIENT,0,REASON NOT GIVEN,0,1,1,-99,0,0,-88,0,205,184,0,21,0,0,-88,VOTED ABSENTEE WITH INCOMPLETE DATA,0
49375,TOWN OF MARION - JUNEAU COUNTY,WI,266,266,-88,17,,45,9,23,1,10,0,0,INCOMPLETE ELECTION DAY REGISTRATIONS,2,UNDELIVERABLE MAILING,0,ADMINISTRATIVE ACTION,0,1,-99,-77,-77,-77,-77,16,12,1,0,-99,-99,-88,-88,-99,-88,0,0,-88,-88,0,0,-88,0,-88,SUPERSEDING BALLOT ACCEPTED,0,CERTIFICATION INSUFFICIENT,1,REASON NOT GIVEN,0,1,1,-99,0,0,-88,0,197,183,0,12,0,2,-88,VOTED ABSENTEE WITH INCOMPLETE DATA,0
49400,CITY OF MARION - MULTIPLE COUNTIES,WI,658,658,-88,45,,171,34,110,1,20,0,1,INCOMPLETE ELECTION DAY REGISTRATIONS,0,UNDELIVERABLE MAILING,5,ADMINISTRATIVE ACTION,0,1,-99,-77,-77,-77,-77,36,33,0,0,-99,-99,-88,-88,-99,-88,0,0,-88,-88,0,0,-88,0,-88,SUPERSEDING BALLOT ACCEPTED,0,CERTIFICATION INSUFFICIENT,0,REASON NOT GIVEN,0,2,1,-99,0,0,-88,0,493,429,0,33,0,31,-88,VOTED ABSENTEE WITH INCOMPLETE DATA,0
49425,TOWN OF MARION - WAUSHARA COUNTY,WI,1453,1453,-88,53,,275,44,157,2,64,0,0,INCOMPLETE ELECTION DAY REGISTRATIONS,0,UNDELIVERABLE MAILING,1,ADMINISTRATIVE ACTION,7,3,-99,-77,-77,-77,-77,285,265,4,0,-99,-99,-88,-88,-99,-88,0,0,-88,-88,0,1,-88,0,-88,SUPERSEDING BALLOT ACCEPTED,0,CERTIFICATION INSUFFICIENT,3,REASON NOT GIVEN,0,1,1,-99,0,0,-88,0,1123,857,0,263,0,1,-88,VOTED ABSENTEE WITH INCOMPLETE DATA,2
49450,CITY OF MARKESAN - GREEN LAKE COUNTY,WI,816,816,-88,40,,246,24,183,0,39,0,0,INCOMPLETE ELECTION DAY REGISTRATIONS,0,UNDELIVERABLE MAILING,0,ADMINISTRATIVE ACTION,0,1,-99,-77,-77,-77,-77,47,44,1,0,-99,-99,-88,-88,-99,-88,0,0,-88,-88,1,0,-88,0,-88,SUPERSEDING BALLOT ACCEPTED,0,CERTIFICATION INSUFFICIENT,0,REASON NOT GIVEN,0,1,1,-99,0,0,-88,0,585,483,0,44,0,58,-88,VOTED ABSENTEE WITH INCOMPLETE DATA,0
49500,VILLAGE OF MARQUETTE - GREEN LAKE COUNTY,WI,131,131,-88,7,,24,2,17,0,5,0,0,INCOMPLETE ELECTION DAY REGISTRATIONS,0,UNDELIVERABLE MAILING,0,ADMINISTRATIVE ACTION,0,0,-99,-77,-77,-77,-77,10,8,0,0,-99,-99,-88,-88,-99,-88,0,0,-88,-88,0,0,-88,0,-88,SUPERSEDING BALLOT ACCEPTED,0,CERTIFICATION INSUFFICIENT,0,REASON NOT GIVEN,0,1,1,-99,0,0,-88,0,106,94,0,8,0,4,-88,VOTED ABSENTEE WITH INCOMPLETE DATA,0
49525,TOWN OF MARQUETTE - GREEN LAKE COUNTY,WI,373,373,-88,18,,36,4,25,0,7,0,0,INCOMPLETE ELECTION DAY REGISTRATIONS,0,UNDELIVERABLE MAILING,0,ADMINISTRATIVE ACTION,0,0,-99,-77,-77,-77,-77,42,29,0,0,-99,-99,-88,-88,-99,-88,0,0,-88,-88,0,0,-88,0,-88,SUPERSEDING BALLOT ACCEPTED,0,CERTIFICATION INSUFFICIENT,0,REASON NOT GIVEN,0,1,1,-99,0,0,-88,0,266,237,0,29,0,0,-88,VOTED ABSENTEE WITH INCOMPLETE DATA,0
49575,VILLAGE OF MARSHALL - DANE COUNTY,WI,2195,2195,-88,139,,354,108,145,3,79,0,1,INCOMPLETE ELECTION DAY REGISTRATIONS,1,UNDELIVERABLE MAILING,12,ADMINISTRATIVE ACTION,5,19,-99,0,0,-88,0,252,221,4,0,-99,-99,-88,-88,-99,-88,0,0,-88,-88,0,0,-88,0,-88,SUPERSEDING BALLOT ACCEPTED,0,CERTIFICATION INSUFFICIENT,4,REASON NOT GIVEN,0,1,1,-99,0,0,-88,0,1623,1285,4,221,0,113,-88,VOTED ABSENTEE WITH INCOMPLETE DATA,0
49600,TOWN OF MARSHALL - RICHLAND COUNTY,WI,335,335,-88,8,,47,7,20,0,6,2,3,INCOMPLETE ELECTION DAY REGISTRATIONS,0,UNDELIVERABLE MAILING,0,ADMINISTRATIVE ACTION,9,1,-99,0,0,-88,0,40,38,0,0,-99,-99,-88,-88,-99,-88,0,0,-88,-88,0,0,-88,0,-88,SUPERSEDING BALLOT ACCEPTED,0,CERTIFICATION INSUFFICIENT,0,REASON NOT GIVEN,0,1,1,-99,0,0,-88,0,261,218,1,38,0,4,-88,VOTED ABSENTEE WITH INCOMPLETE DATA,0
49625,TOWN OF MARSHALL - RUSK COUNTY,WI,273,273,-88,21,,32,1,20,0,8,0,0,INCOMPLETE ELECTION DAY REGISTRATIONS,3,UNDELIVERABLE MAILING,0,ADMINISTRATIVE ACTION,0,0,-99,-77,-77,-77,-77,20,19,0,0,-99,-99,-88,-88,-99,-88,0,0,-88,-88,0,0,-88,0,-88,SUPERSEDING BALLOT ACCEPTED,0,CERTIFICATION INSUFFICIENT,0,REASON NOT GIVEN,0,1,1,-99,0,0,-88,0,197,178,0,19,0,0,-88,VOTED ABSENTEE WITH INCOMPLETE DATA,0
49650,TOWN OF MARSHFIELD - FOND DU LAC COUNTY,WI,766,766,-88,24,,85,5,70,0,7,1,0,INCOMPLETE ELECTION DAY REGISTRATIONS,1,UNDELIVERABLE MAILING,0,ADMINISTRATIVE ACTION,1,2,-99,-77,-77,-77,-77,47,45,0,0,-99,-99,-88,-88,-99,-88,0,0,-88,-88,0,0,-88,0,-88,SUPERSEDING BALLOT ACCEPTED,0,CERTIFICATION INSUFFICIENT,0,REASON NOT GIVEN,0,1,1,-99,0,0,-88,0,638,565,0,45,0,28,-88,VOTED ABSENTEE WITH INCOMPLETE DATA,0
49675,CITY OF MARSHFIELD - MULTIPLE COUNTIES,WI,10714,10714,-88,641,,2016,381,851,27,465,11,0,INCOMPLETE ELECTION DAY REGISTRATIONS,4,UNDELIVERABLE MAILING,268,ADMINISTRATIVE ACTION,9,55,-99,2,1,-88,0,1512,1385,16,5,-99,-99,-88,-88,-99,-88,0,0,-88,-88,2,0,-88,0,-88,SUPERSEDING BALLOT ACCEPTED,0,CERTIFICATION INSUFFICIENT,9,REASON NOT GIVEN,0,11,3,-99,2,0,-88,2,8032,5834,10,1381,0,800,-88,VOTED ABSENTEE WITH INCOMPLETE DATA,7
49700,TOWN OF MARSHFIELD - WOOD COUNTY,WI,525,525,-88,17,,73,10,43,0,14,0,1,INCOMPLETE ELECTION DAY REGISTRATIONS,0,UNDELIVERABLE MAILING,5,ADMINISTRATIVE ACTION,0,0,-99,-77,-77,-77,-77,47,44,1,0,-99,-99,-88,-88,-99,-88,0,0,-88,-88,0,0,-88,0,-88,SUPERSEDING BALLOT ACCEPTED,0,CERTIFICATION INSUFFICIENT,1,REASON NOT GIVEN,0,1,2,-99,0,0,-88,0,421,373,0,44,0,4,-88,VOTED ABSENTEE WITH INCOMPLETE DATA,0
49775,TOWN OF MARTELL - PIERCE COUNTY,WI,839,839,-88,39,,74,14,22,0,33,0,0,INCOMPLETE ELECTION DAY REGISTRATIONS,4,UNDELIVERABLE MAILING,1,ADMINISTRATIVE ACTION,0,5,-99,-77,-77,-77,-77,75,66,0,0,-99,-99,-88,-88,-99,-88,0,0,-88,-88,0,0,-88,0,-88,SUPERSEDING BALLOT ACCEPTED,0,CERTIFICATION INSUFFICIENT,0,REASON NOT GIVEN,0,1,1,-99,0,0,-88,0,612,536,0,65,0,10,-88,VOTED ABSENTEE WITH INCOMPLETE DATA,1
49900,VILLAGE OF MASON - BAYFIELD COUNTY,WI,57,57,-88,1,,4,1,2,0,0,0,0,INCOMPLETE ELECTION DAY REGISTRATIONS,0,UNDELIVERABLE MAILING,0,ADMINISTRATIVE ACTION,1,0,-99,-77,-77,-77,-77,10,10,0,0,-99,-99,-88,-88,-99,-88,0,0,-88,-88,0,0,-88,0,-88,SUPERSEDING BALLOT ACCEPTED,0,CERTIFICATION INSUFFICIENT,0,REASON NOT GIVEN,0,1,1,-99,0,0,-88,0,39,29,0,10,0,0,-88,VOTED ABSENTEE WITH INCOMPLETE DATA,0
49925,TOWN OF MASON - BAYFIELD COUNTY,WI,201,201,-88,5,,28,2,19,0,4,0,0,INCOMPLETE ELECTION DAY REGISTRATIONS,0,UNDELIVERABLE MAILING,0,ADMINISTRATIVE ACTION,3,2,-99,-77,-77,-77,-77,21,21,0,0,-99,-99,-88,-88,-99,-88,0,0,-88,-88,0,0,-88,0,-88,SUPERSEDING BALLOT ACCEPTED,0,CERTIFICATION INSUFFICIENT,0,REASON NOT GIVEN,0,1,1,-99,0,0,-88,0,151,130,0,21,0,0,-88,VOTED ABSENTEE WITH INCOMPLETE DATA,0
49975,TOWN OF MATTESON - WAUPACA COUNTY,WI,639,639,-88,26,,84,1,56,0,25,0,0,INCOMPLETE ELECTION DAY REGISTRATIONS,2,UNDELIVERABLE MAILING,0,ADMINISTRATIVE ACTION,0,0,-99,-77,-77,-77,-77,37,35,0,0,-99,-99,-88,-88,-99,-88,0,0,-88,-88,0,0,-88,0,-88,SUPERSEDING BALLOT ACCEPTED,0,CERTIFICATION INSUFFICIENT,0,REASON NOT GIVEN,0,1,1,-99,0,0,-88,0,487,441,0,35,0,11,-88,VOTED ABSENTEE WITH INCOMPLETE DATA,0
50000,VILLAGE OF MATTOON - SHAWANO COUNTY,WI,193,193,-88,9,,49,9,30,3,7,0,0,INCOMPLETE ELECTION DAY REGISTRATIONS,0,UNDELIVERABLE MAILING,0,ADMINISTRATIVE ACTION,0,0,-99,-77,-77,-77,-77,12,11,0,0,-99,-99,-88,-88,-99,-88,0,0,-88,-88,0,0,-88,0,-88,SUPERSEDING BALLOT ACCEPTED,0,CERTIFICATION INSUFFICIENT,0,REASON NOT GIVEN,0,1,1,-99,0,0,-88,0,139,123,0,11,0,5,-88,VOTED ABSENTEE WITH INCOMPLETE DATA,0
50025,CITY OF MAUSTON - JUNEAU COUNTY,WI,2033,2033,-88,129,,415,39,229,9,116,0,2,INCOMPLETE ELECTION DAY REGISTRATIONS,4,UNDELIVERABLE MAILING,16,ADMINISTRATIVE ACTION,0,10,-99,0,0,-88,0,251,215,0,0,-99,-99,-88,-88,-99,-88,0,0,-88,-88,0,0,-88,0,-88,SUPERSEDING BALLOT ACCEPTED,0,CERTIFICATION INSUFFICIENT,0,REASON NOT GIVEN,0,1,1,-99,0,0,-88,0,1389,1043,3,214,0,128,-88,VOTED ABSENTEE WITH INCOMPLETE DATA,1
50075,TOWN OF MAXVILLE - BUFFALO COUNTY,WI,221,221,-88,8,,21,2,11,0,8,0,0,INCOMPLETE ELECTION DAY REGISTRATIONS,0,UNDELIVERABLE MAILING,0,ADMINISTRATIVE ACTION,0,3,-99,0,0,-88,0,17,16,0,0,-99,-99,-88,-88,-99,-88,0,0,-88,-88,0,0,-88,0,-88,SUPERSEDING BALLOT ACCEPTED,0,CERTIFICATION INSUFFICIENT,0,REASON NOT GIVEN,0,1,1,-99,0,0,-88,0,165,145,1,16,0,3,-88,VOTED ABSENTEE WITH INCOMPLETE DATA,0
50175,TOWN OF MAYVILLE - CLARK COUNTY,WI,410,410,-88,23,,76,2,38,0,35,0,0,INCOMPLETE ELECTION DAY REGISTRATIONS,0,UNDELIVERABLE MAILING,1,ADMINISTRATIVE ACTION,0,1,-99,-77,-77,-77,-77,29,29,0,0,-99,-99,-88,-88,-99,-88,0,0,-88,-88,0,0,-88,0,-88,SUPERSEDING BALLOT ACCEPTED,0,CERTIFICATION INSUFFICIENT,0,REASON NOT GIVEN,0,1,1,-99,0,0,-88,0,318,288,0,29,0,1,-88,VOTED ABSENTEE WITH INCOMPLETE DATA,0
50200,CITY OF MAYVILLE - DODGE COUNTY,WI,3236,3236,-88,173,,479,39,312,4,109,2,1,INCOMPLETE ELECTION DAY REGISTRATIONS,1,UNDELIVERABLE MAILING,7,ADMINISTRATIVE ACTION,4,23,-99,1,0,-88,0,329,290,1,0,-99,-99,-88,-88,-99,-88,0,0,-88,-88,0,0,-88,0,-88,SUPERSEDING BALLOT ACCEPTED,0,CERTIFICATION INSUFFICIENT,1,REASON NOT GIVEN,0,1,1,-99,0,0,-88,0,2338,1727,2,289,0,317,-88,VOTED ABSENTEE WITH INCOMPLETE DATA,3
50225,VILLAGE OF MAZOMANIE - DANE COUNTY,WI,1218,1218,-88,74,,161,24,69,5,58,0,0,INCOMPLETE ELECTION DAY REGISTRATIONS,0,UNDELIVERABLE MAILING,3,ADMINISTRATIVE ACTION,2,8,-99,0,0,-88,0,174,159,2,0,-99,-99,-88,-88,-99,-88,0,0,-88,-88,0,0,-88,0,-88,SUPERSEDING BALLOT ACCEPTED,0,CERTIFICATION INSUFFICIENT,2,REASON NOT GIVEN,0,1,1,-99,0,0,-88,0,921,730,2,159,0,30,-88,VOTED ABSENTEE WITH INCOMPLETE DATA,0
50250,TOWN OF MAZOMANIE - DANE COUNTY,WI,796,796,-88,29,,79,22,31,0,19,0,0,INCOMPLETE ELECTION DAY REGISTRATIONS,0,UNDELIVERABLE MAILING,0,ADMINISTRATIVE ACTION,7,7,-99,0,0,-88,0,69,66,0,0,-99,-99,-88,-88,-99,-88,0,0,-88,-88,0,0,-88,0,-88,SUPERSEDING BALLOT ACCEPTED,0,CERTIFICATION INSUFFICIENT,0,REASON NOT GIVEN,0,1,1,-99,0,0,-88,0,607,525,1,65,0,15,-88,VOTED ABSENTEE WITH INCOMPLETE DATA,1
50275,TOWN OF MEAD - CLARK COUNTY,WI,176,176,-88,10,,19,0,9,0,10,0,0,INCOMPLETE ELECTION DAY REGISTRATIONS,0,UNDELIVERABLE MAILING,0,ADMINISTRATIVE ACTION,0,1,-99,-77,-77,-77,-77,19,19,0,0,-99,-99,-88,-88,-99,-88,0,0,-88,-88,0,0,-88,0,-88,SUPERSEDING BALLOT ACCEPTED,0,CERTIFICATION INSUFFICIENT,0,REASON NOT GIVEN,0,1,1,-99,0,0,-88,0,122,103,0,19,0,0,-88,VOTED ABSENTEE WITH INCOMPLETE DATA,0
50300,TOWN OF MEADOWBROOK - SAWYER COUNTY,WI,102,102,-88,2,,13,1,8,0,4,0,0,INCOMPLETE ELECTION DAY REGISTRATIONS,0,UNDELIVERABLE MAILING,0,ADMINISTRATIVE ACTION,0,0,-99,-77,-77,-77,-77,10,10,0,0,-99,-99,-88,-88,-99,-88,0,0,-88,-88,0,0,-88,0,-88,SUPERSEDING BALLOT ACCEPTED,0,CERTIFICATION INSUFFICIENT,0,REASON NOT GIVEN,0,1,1,-99,0,0,-88,0,79,69,0,10,0,0,-88,VOTED ABSENTEE WITH INCOMPLETE DATA,0
50350,TOWN OF MECAN - MARQUETTE COUNTY,WI,519,519,-88,26,,76,7,55,1,12,0,0,INCOMPLETE ELECTION DAY REGISTRATIONS,0,UNDELIVERABLE MAILING,1,ADMINISTRATIVE ACTION,0,5,-99,-77,-77,-77,-77,44,34,0,0,-99,-99,-88,-88,-99,-88,0,0,-88,-88,0,0,-88,0,-88,SUPERSEDING BALLOT ACCEPTED,0,CERTIFICATION INSUFFICIENT,0,REASON NOT GIVEN,0,1,1,-99,0,0,-88,0,405,362,0,34,0,9,-88,VOTED ABSENTEE WITH INCOMPLETE DATA,0
50400,TOWN OF MEDARY - LA CROSSE COUNTY,WI,1210,1210,-88,46,,135,21,76,0,33,1,0,INCOMPLETE ELECTION DAY REGISTRATIONS,1,UNDELIVERABLE MAILING,0,ADMINISTRATIVE ACTION,3,2,-99,0,0,-88,0,168,159,1,0,-99,-99,-88,-88,-99,-88,0,1,-88,-88,0,0,-88,0,-88,SUPERSEDING BALLOT ACCEPTED,0,CERTIFICATION INSUFFICIENT,0,REASON NOT GIVEN,0,1,1,-99,0,0,-88,0,979,737,1,159,0,82,-88,VOTED ABSENTEE WITH INCOMPLETE DATA,0
50425,CITY OF MEDFORD - TAYLOR COUNTY,WI,2278,2278,-88,96,,604,90,407,1,95,0,1,INCOMPLETE ELECTION DAY REGISTRATIONS,1,UNDELIVERABLE MAILING,7,ADMINISTRATIVE ACTION,2,2,-99,-77,-77,-77,-77,266,246,1,0,-99,-99,-88,-88,-99,-88,0,0,-88,-88,1,0,-88,0,-88,SUPERSEDING BALLOT ACCEPTED,0,CERTIFICATION INSUFFICIENT,0,REASON NOT GIVEN,0,1,1,-99,2,2,-88,0,1660,1242,0,245,2,170,-88,VOTED ABSENTEE WITH INCOMPLETE DATA,1
50450,TOWN OF MEDFORD - TAYLOR COUNTY,WI,1653,1653,-88,86,,169,8,97,2,53,0,0,INCOMPLETE ELECTION DAY REGISTRATIONS,0,UNDELIVERABLE MAILING,0,ADMINISTRATIVE ACTION,9,11,-99,0,0,-88,0,146,136,1,0,-99,-99,-88,-88,-99,-88,0,0,-88,-88,0,0,-88,0,-88,SUPERSEDING BALLOT ACCEPTED,0,CERTIFICATION INSUFFICIENT,0,REASON NOT GIVEN,1,1,1,-99,0,0,-88,0,1267,1124,1,133,0,6,-88,VOTED ABSENTEE WITH INCOMPLETE DATA,3
50475,TOWN OF MEDINA - DANE COUNTY,WI,934,934,-88,31,,103,29,45,0,26,0,0,INCOMPLETE ELECTION DAY REGISTRATIONS,1,UNDELIVERABLE MAILING,2,ADMINISTRATIVE ACTION,0,7,-99,0,0,-88,0,123,96,1,0,-99,-99,-88,-88,-99,-88,0,0,-88,-88,0,0,-88,0,-88,SUPERSEDING BALLOT ACCEPTED,0,CERTIFICATION INSUFFICIENT,1,REASON NOT GIVEN,0,1,1,-99,0,0,-88,0,746,626,2,96,0,22,-88,VOTED ABSENTEE WITH INCOMPLETE DATA,0
50625,TOWN OF MEEME - MANITOWOC COUNTY,WI,1024,1024,-88,53,,79,8,52,0,16,1,0,INCOMPLETE ELECTION DAY REGISTRATIONS,1,UNDELIVERABLE MAILING,0,ADMINISTRATIVE ACTION,1,5,-99,0,0,-88,0,92,83,2,1,-99,-99,-88,-88,-99,-88,0,0,-88,-88,0,0,-88,0,-88,SUPERSEDING BALLOT ACCEPTED,0,CERTIFICATION INSUFFICIENT,1,REASON NOT GIVEN,0,1,1,-99,0,0,-88,0,829,730,2,82,0,14,-88,VOTED ABSENTEE WITH INCOMPLETE DATA,1
50650,TOWN OF MEENON - BURNETT COUNTY,WI,767,767,-88,57,,127,17,66,2,39,0,0,INCOMPLETE ELECTION DAY REGISTRATIONS,0,UNDELIVERABLE MAILING,0,ADMINISTRATIVE ACTION,3,6,-99,0,0,-88,0,51,42,0,0,-99,-99,-88,-88,-99,-88,0,0,-88,-88,0,0,-88,0,-88,SUPERSEDING BALLOT ACCEPTED,0,CERTIFICATION INSUFFICIENT,0,REASON NOT GIVEN,0,1,1,-99,0,0,-88,0,540,480,2,42,0,16,-88,VOTED ABSENTEE WITH INCOMPLETE DATA,0
50700,CITY OF MELLEN - ASHLAND COUNTY,WI,395,395,-88,12,,104,5,84,1,12,0,0,INCOMPLETE ELECTION DAY REGISTRATIONS,1,UNDELIVERABLE MAILING,0,ADMINISTRATIVE ACTION,1,5,-99,0,0,-88,0,48,41,4,0,-99,-99,-88,-88,-99,-88,0,0,-88,-88,1,0,-88,0,-88,SUPERSEDING BALLOT ACCEPTED,0,CERTIFICATION INSUFFICIENT,3,REASON NOT GIVEN,0,1,1,-99,0,0,-88,0,267,225,0,41,0,1,-88,VOTED ABSENTEE WITH INCOMPLETE DATA,0
50750,VILLAGE OF MELROSE - JACKSON COUNTY,WI,329,329,-88,26,,48,5,28,1,13,1,0,INCOMPLETE ELECTION DAY REGISTRATIONS,0,UNDELIVERABLE MAILING,0,ADMINISTRATIVE ACTION,0,4,-99,-77,-77,-77,-77,11,10,0,0,-99,-99,-88,-88,-99,-88,0,0,-88,-88,0,0,-88,0,-88,SUPERSEDING BALLOT ACCEPTED,0,CERTIFICATION INSUFFICIENT,0,REASON NOT GIVEN,0,1,1,-99,0,0,-88,0,209,199,0,10,0,0,-88,VOTED ABSENTEE WITH INCOMPLETE DATA,0
50775,TOWN OF MELROSE - JACKSON COUNTY,WI,257,257,-88,8,,30,1,15,0,14,0,0,INCOMPLETE ELECTION DAY REGISTRATIONS,0,UNDELIVERABLE MAILING,0,ADMINISTRATIVE ACTION,0,3,-99,-77,-77,-77,-77,10,10,0,0,-99,-99,-88,-88,-99,-88,0,0,-88,-88,0,0,-88,0,-88,SUPERSEDING BALLOT ACCEPTED,0,CERTIFICATION INSUFFICIENT,0,REASON NOT GIVEN,0,1,1,-99,0,0,-88,0,192,179,0,10,0,3,-88,VOTED ABSENTEE WITH INCOMPLETE DATA,0
50800,VILLAGE OF MELVINA - MONROE COUNTY,WI,52,52,-88,10,,11,6,2,0,3,0,0,INCOMPLETE ELECTION DAY REGISTRATIONS,0,UNDELIVERABLE MAILING,0,ADMINISTRATIVE ACTION,0,0,-99,-77,-77,-77,-77,0,0,0,0,-99,-99,-88,-88,-99,-88,0,0,-88,-88,0,0,-88,0,-88,SUPERSEDING BALLOT ACCEPTED,0,CERTIFICATION INSUFFICIENT,0,REASON NOT GIVEN,0,1,1,-99,0,0,-88,0,37,37,0,0,0,0,-88,VOTED ABSENTEE WITH INCOMPLETE DATA,0
